bgc_label,MAP_LABEL,ZONE,ZONE_NAME,SUBZONE,SUBZONE_NAME,VARIANT,VARIANT_NAME,bec_area,category,area_des,percent_des,area_des_ha
ESSFvcp,ESSFvcp,ESSF,Engelmann Spruce -- Subalpine Fir,vcp,Very Wet Cold Parkland,NA, ,1493219355.9417937,04_Managed,255883121.355139,17.13633836428202,25588.312135513854
ESSFvcw,ESSFvcw,ESSF,Engelmann Spruce -- Subalpine Fir,vcw,Very Wet Cold Woodland,NA,NA,1413403614.7843356,01_PPA,131283847.384778,9.288489573079945,13128.384738477804
ESSFvcw,ESSFvcw,ESSF,Engelmann Spruce -- Subalpine Fir,vcw,Very Wet Cold Woodland,NA,NA,1413403614.7843356,02_Protected_Other,0,0,0
ESSFvcw,ESSFvcw,ESSF,Engelmann Spruce -- Subalpine Fir,vcw,Very Wet Cold Woodland,NA,NA,1413403614.7843356,03_Exclude_1_2_Activities,318029085.545723,22.500939025421214,31802.908554572266
ESSFvcw,ESSFvcw,ESSF,Engelmann Spruce -- Subalpine Fir,vcw,Very Wet Cold Woodland,NA,NA,1413403614.7843356,04_Managed,269369616.190832,19.058223240212495,26936.961619083173
ESSFwc 2,ESSFwc2,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,6105756642.15498,01_PPA,1347659221.49277,22.0719445676617,134765.92214927694
ESSFwc 2,ESSFwc2,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,6105756642.15498,02_Protected_Other,0,0,0
ESSFwc 2,ESSFwc2,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,6105756642.15498,03_Exclude_1_2_Activities,1305045953.0329,21.374025031110484,130504.59530328967
ESSFwc 2,ESSFwc2,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,6105756642.15498,04_Managed,1770686435.42029,29.000278576372178,177068.6435420292
ESSFwc 2w,ESSFwc2w,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,78644300.3802694,01_PPA,0,0,0
ESSFwc 2w,ESSFwc2w,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,78644300.3802694,02_Protected_Other,0,0,0
ESSFwc 2w,ESSFwc2w,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,78644300.3802694,03_Exclude_1_2_Activities,7736371.46836597,9.837167386521639,773.6371468365975
ESSFwc 2w,ESSFwc2w,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,2,Monashee,78644300.3802694,04_Managed,10145263.8370578,12.900189572546692,1014.5263837057811
ESSFwc 3,ESSFwc3,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,3,Cariboo,8721128336.065899,01_PPA,1366028884.04003,15.663442061629498,136602.8884040035
ESSFwc 3,ESSFwc3,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,3,Cariboo,8721128336.065899,02_Protected_Other,0,0,0
ESSFwc 3,ESSFwc3,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,3,Cariboo,8721128336.065899,03_Exclude_1_2_Activities,5571351486.35414,63.883379210394374,557135.1486354136
ESSFwc 3,ESSFwc3,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,3,Cariboo,8721128336.065899,04_Managed,784784113.347244,8.99865342081711,78478.41133472443
ESSFwc 4,ESSFwc4,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,4,Selkirk,3515386369.9257064,01_PPA,403980277.913901,11.491774598945103,40398.02779139007
ESSFwc 4,ESSFwc4,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,4,Selkirk,3515386369.9257064,02_Protected_Other,88671734.2541982,2.522389431010743,8867.173425419824
ESSFwc 4,ESSFwc4,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,4,Selkirk,3515386369.9257064,03_Exclude_1_2_Activities,671329189.658397,19.096882078216186,67132.9189658397
ESSFwc 4,ESSFwc4,ESSF,Engelmann Spruce -- Subalpine Fir,wc,Wet Cold,4,Selkirk,3515386369.9257064,04_Managed,756332716.709598,21.514924310455864,75633.27167095977
ESSFwcp,ESSFwcp,ESSF,Engelmann Spruce -- Subalpine Fir,wcp,Wet Cold Parkland,NA, ,8262542089.969373,01_PPA,2066545697.58598,25.011015678755083,206654.5697585978
ESSFwcp,ESSFwcp,ESSF,Engelmann Spruce -- Subalpine Fir,wcp,Wet Cold Parkland,NA, ,8262542089.969373,02_Protected_Other,31744393.1312921,0.38419644687594906,3174.4393131292113
ESSFwcp,ESSFwcp,ESSF,Engelmann Spruce -- Subalpine Fir,wcp,Wet Cold Parkland,NA, ,8262542089.969373,03_Exclude_1_2_Activities,3495114049.00255,42.3007109790772,349511.4049002549
ESSFwcp,ESSFwcp,ESSF,Engelmann Spruce -- Subalpine Fir,wcp,Wet Cold Parkland,NA, ,8262542089.969373,04_Managed,685489000.667542,8.296345037681778,68548.90006675424
ESSFwcw,ESSFwcw,ESSF,Engelmann Spruce -- Subalpine Fir,wcw,Wet Cold Woodland,NA, ,5659275286.27885,01_PPA,1423984092.87109,25.16195132482061,142398.40928710863
ESSFwcw,ESSFwcw,ESSF,Engelmann Spruce -- Subalpine Fir,wcw,Wet Cold Woodland,NA, ,5659275286.27885,02_Protected_Other,65100185.2602355,1.1503272409821381,6510.01852602355
ESSFwcw,ESSFwcw,ESSF,Engelmann Spruce -- Subalpine Fir,wcw,Wet Cold Woodland,NA, ,5659275286.27885,03_Exclude_1_2_Activities,1628094960.09972,28.768612193987213,162809.4960099722
ESSFwcw,ESSFwcw,ESSF,Engelmann Spruce -- Subalpine Fir,wcw,Wet Cold Woodland,NA, ,5659275286.27885,04_Managed,772281613.887396,13.64629877185557,77228.16138873965
ESSFwh 1,ESSFwh1,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,1,Columbia,2202180633.1542783,01_PPA,217653669.796586,9.883552081049366,21765.36697965858
ESSFwh 1,ESSFwh1,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,1,Columbia,2202180633.1542783,02_Protected_Other,36736726.0616965,1.668197672280722,3673.672606169653
ESSFwh 1,ESSFwh1,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,1,Columbia,2202180633.1542783,03_Exclude_1_2_Activities,332086886.400425,15.079911311578579,33208.68864004248
ESSFwh 1,ESSFwh1,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,1,Columbia,2202180633.1542783,04_Managed,634059082.970005,28.792328541270233,63405.90829700048
ESSFwh 2,ESSFwh2,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,2,St Mary,474117409.6646022,01_PPA,149216276.921886,31.472431486421083,14921.627692188631
ESSFwh 2,ESSFwh2,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,2,St Mary,474117409.6646022,02_Protected_Other,0,0,0
ESSFwh 2,ESSFwh2,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,2,St Mary,474117409.6646022,03_Exclude_1_2_Activities,68683730.2000683,14.486650099741368,6868.373020006829
ESSFwh 2,ESSFwh2,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,2,St Mary,474117409.6646022,04_Managed,7477176.17131517,1.577072686827644,747.717617131517
ESSFwh 3,ESSFwh3,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,3,Salmo,874540720.4666287,01_PPA,74716879.8616084,8.54355641916156,7471.68798616084
ESSFwh 3,ESSFwh3,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,3,Salmo,874540720.4666287,02_Protected_Other,150827920.456147,17.24652916969601,15082.792045614675
ESSFwh 3,ESSFwh3,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,3,Salmo,874540720.4666287,03_Exclude_1_2_Activities,202665627.717564,23.17394982013281,20266.562771756446
ESSFwh 3,ESSFwh3,ESSF,Engelmann Spruce -- Subalpine Fir,wh,Wet Hot,3,Salmo,874540720.4666287,04_Managed,76293040.8519252,8.723783703429792,7629.304085192524
ESSFwk 1,ESSFwk1,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,1,Cariboo,5139064341.421111,01_PPA,698435191.255385,13.590707273811761,69843.51912553854
ESSFwk 1,ESSFwk1,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,1,Cariboo,5139064341.421111,02_Protected_Other,0,0,0
ESSFwk 1,ESSFwk1,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,1,Cariboo,5139064341.421111,03_Exclude_1_2_Activities,1531767541.84832,29.80635073007733,153176.75418483152
ESSFwk 1,ESSFwk1,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,1,Cariboo,5139064341.421111,04_Managed,370647032.710627,7.212344662105004,37064.703271062725
ESSFwk 2,ESSFwk2,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,2,Misinchinka,5875216524.210346,01_PPA,467762227.865643,7.961616834683598,46776.22278656434
ESSFwk 2,ESSFwk2,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,2,Misinchinka,5875216524.210346,02_Protected_Other,0,0,0
ESSFwk 2,ESSFwk2,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,2,Misinchinka,5875216524.210346,03_Exclude_1_2_Activities,2239386854.27456,38.11581828595741,223938.68542745587
ESSFwk 2,ESSFwk2,ESSF,Engelmann Spruce -- Subalpine Fir,wk,Wet Cool,2,Misinchinka,5875216524.210346,04_Managed,906275874.666766,15.425403828645678,90627.58746667663
ESSFwm,ESSFwm,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,NA, ,1153774256.91603,01_PPA,375120599.241039,32.51247780858918,37512.059924103894
ESSFwm,ESSFwm,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,NA, ,1153774256.91603,02_Protected_Other,0,0,0
ESSFwm,ESSFwm,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,NA, ,1153774256.91603,03_Exclude_1_2_Activities,35317393.8323644,3.061031533739163,3531.7393832364382
ESSFwm,ESSFwm,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,NA, ,1153774256.91603,04_Managed,43757300.1902493,3.7925356652704254,4375.730019024927
ESSFwm 1,ESSFwm1,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,1,Fernie,698842362.4961919,01_PPA,6374613.10355448,0.9121675281368218,637.4613103554481
ESSFwm 1,ESSFwm1,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,1,Fernie,698842362.4961919,02_Protected_Other,415079.016152859,0.059395228227184155,41.507901615285874
ESSFwm 1,ESSFwm1,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,1,Fernie,698842362.4961919,03_Exclude_1_2_Activities,2297986.90915851,0.3288276487633545,229.79869091585064
ESSFwm 1,ESSFwm1,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,1,Fernie,698842362.4961919,04_Managed,32869516.322572,4.703423559665955,3286.9516322572044
ESSFwm 2,ESSFwm2,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,2,Purcell,1003162161.1376002,01_PPA,369831672.913936,36.86658919576294,36983.16729139365
ESSFwm 2,ESSFwm2,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,2,Purcell,1003162161.1376002,02_Protected_Other,0,0,0
ESSFwm 2,ESSFwm2,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,2,Purcell,1003162161.1376002,03_Exclude_1_2_Activities,262777489.694088,26.194916422694263,26277.748969408793
ESSFwm 2,ESSFwm2,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,2,Purcell,1003162161.1376002,04_Managed,10412024.152206,1.0379203438453661,1041.2024152205988
ESSFwm 3,ESSFwm3,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,3,Ymir,729787492.8210317,01_PPA,96650334.8769619,13.243627196645283,9665.033487696192
ESSFwm 3,ESSFwm3,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,3,Ymir,729787492.8210317,02_Protected_Other,170463989.559358,23.358031103057186,17046.398955935783
ESSFwm 3,ESSFwm3,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,3,Ymir,729787492.8210317,03_Exclude_1_2_Activities,293101868.139691,40.16263241326457,29310.186813969052
ESSFwm 3,ESSFwm3,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,3,Ymir,729787492.8210317,04_Managed,44130460.5418462,6.047028892103589,4413.04605418462
ESSFwm 4,ESSFwm4,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,4,Moyie,1630792206.2748551,01_PPA,68643284.2428335,4.2091986936601975,6864.3284242833515
ESSFwm 4,ESSFwm4,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,4,Moyie,1630792206.2748551,02_Protected_Other,102568599.451298,6.289495317468455,10256.859945129752
ESSFwm 4,ESSFwm4,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,4,Moyie,1630792206.2748551,03_Exclude_1_2_Activities,669739673.825407,41.06836366082858,66973.96738254072
ESSFwm 4,ESSFwm4,ESSF,Engelmann Spruce -- Subalpine Fir,wm,Wet Mild,4,Moyie,1630792206.2748551,04_Managed,327423561.486526,20.077577034442974,32742.356148652627
ESSFwmp,ESSFwmp,ESSF,Engelmann Spruce -- Subalpine Fir,wmp,Wet Mild Parkland,NA, ,1350631146.1216164,01_PPA,474349984.020443,35.12061641570725,47434.99840204434
ESSFwmp,ESSFwmp,ESSF,Engelmann Spruce -- Subalpine Fir,wmp,Wet Mild Parkland,NA, ,1350631146.1216164,02_Protected_Other,7715305.24786509,0.5712370301854697,771.5305247865092
ESSFwmp,ESSFwmp,ESSF,Engelmann Spruce -- Subalpine Fir,wmp,Wet Mild Parkland,NA, ,1350631146.1216164,03_Exclude_1_2_Activities,252996169.889727,18.73169966620524,25299.616988972684
ESSFwmp,ESSFwmp,ESSF,Engelmann Spruce -- Subalpine Fir,wmp,Wet Mild Parkland,NA, ,1350631146.1216164,04_Managed,29848149.8358653,2.209940879978612,2984.814983586527
ESSFwmw,ESSFwmw,ESSF,Engelmann Spruce -- Subalpine Fir,wmw,Wet Mild Woodland,NA, ,2134751515.4824584,01_PPA,594524168.386486,27.849806596910735,59452.41683864856
ESSFwmw,ESSFwmw,ESSF,Engelmann Spruce -- Subalpine Fir,wmw,Wet Mild Woodland,NA, ,2134751515.4824584,02_Protected_Other,83855192.9334991,3.928100873817517,8385.519293349915
ESSFwmw,ESSFwmw,ESSF,Engelmann Spruce -- Subalpine Fir,wmw,Wet Mild Woodland,NA, ,2134751515.4824584,03_Exclude_1_2_Activities,517676655.494465,24.249972502184576,51767.665549446465
ESSFwmw,ESSFwmw,ESSF,Engelmann Spruce -- Subalpine Fir,wmw,Wet Mild Woodland,NA, ,2134751515.4824584,04_Managed,62893418.5979923,2.946170462550449,6289.341859799227
ESSFwv,ESSFwv,ESSF,Engelmann Spruce -- Subalpine Fir,wv,Wet Very Cold,NA, ,6640870451.219672,01_PPA,165472106.110089,2.491723145716507,16547.210611008883
ESSFwv,ESSFwv,ESSF,Engelmann Spruce -- Subalpine Fir,wv,Wet Very Cold,NA, ,6640870451.219672,02_Protected_Other,0,0,0
ESSFwv,ESSFwv,ESSF,Engelmann Spruce -- Subalpine Fir,wv,Wet Very Cold,NA, ,6640870451.219672,03_Exclude_1_2_Activities,776041328.842817,11.685837489877368,77604.13288428169
ESSFwv,ESSFwv,ESSF,Engelmann Spruce -- Subalpine Fir,wv,Wet Very Cold,NA, ,6640870451.219672,04_Managed,552570012.999627,8.320746761415004,55257.00129996268
ESSFwvp,ESSFwvp,ESSF,Engelmann Spruce -- Subalpine Fir,wvp,Wet Very Cold Parkland,NA, ,2195296832.3735676,01_PPA,73215107.7648603,3.3350892091298503,7321.510776486028
ESSFwvp,ESSFwvp,ESSF,Engelmann Spruce -- Subalpine Fir,wvp,Wet Very Cold Parkland,NA, ,2195296832.3735676,02_Protected_Other,0,0,0
ESSFwvp,ESSFwvp,ESSF,Engelmann Spruce -- Subalpine Fir,wvp,Wet Very Cold Parkland,NA, ,2195296832.3735676,03_Exclude_1_2_Activities,138906684.2736,6.327467075302681,13890.66842736002
ESSFwvp,ESSFwvp,ESSF,Engelmann Spruce -- Subalpine Fir,wvp,Wet Very Cold Parkland,NA, ,2195296832.3735676,04_Managed,145458768.352839,6.625927127839379,14545.87683528388
ESSFxc 1,ESSFxc1,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,1,Similkameen,901932446.7920176,01_PPA,323817288.927845,35.90261001027228,32381.72889278446
ESSFxc 1,ESSFxc1,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,1,Similkameen,901932446.7920176,02_Protected_Other,0,0,0
ESSFxc 1,ESSFxc1,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,1,Similkameen,901932446.7920176,03_Exclude_1_2_Activities,14730318.1772354,1.6331952830423129,1473.0318177235351
ESSFxc 1,ESSFxc1,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,1,Similkameen,901932446.7920176,04_Managed,163348385.051945,18.11093343331208,16334.838505194519
ESSFxc 2,ESSFxc2,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,2,Thompson,586568333.7048572,01_PPA,99358165.6397259,16.938890139562126,9935.816563972594
ESSFxc 2,ESSFxc2,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,2,Thompson,586568333.7048572,02_Protected_Other,0,0,0
ESSFxc 2,ESSFxc2,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,2,Thompson,586568333.7048572,03_Exclude_1_2_Activities,51989349.3084363,8.86330651026854,5198.93493084363
ESSFxc 2,ESSFxc2,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,2,Thompson,586568333.7048572,04_Managed,274357445.379835,46.7733134598232,27435.744537983468
ESSFxc 3,ESSFxc3,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,3,Pavillion,480201734.94061,01_PPA,116967228.692092,24.357935463635595,11696.722869209225
ESSFxc 3,ESSFxc3,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,3,Pavillion,480201734.94061,02_Protected_Other,0,0,0
ESSFxc 3,ESSFxc3,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,3,Pavillion,480201734.94061,03_Exclude_1_2_Activities,21963456.710699,4.57379786714335,2196.3456710698983
ESSFxc 3,ESSFxc3,ESSF,Engelmann Spruce -- Subalpine Fir,xc,Very Dry Cold,3,Pavillion,480201734.94061,04_Managed,52162393.4207052,10.862599950238936,5216.239342070521
ESSFxcp,ESSFxcp,ESSF,Engelmann Spruce -- Subalpine Fir,xcp,Very Dry Cold Parkland,NA, ,154622228.28194723,01_PPA,92446208.9507441,59.788434029143765,9244.62089507441
ESSFxcp,ESSFxcp,ESSF,Engelmann Spruce -- Subalpine Fir,xcp,Very Dry Cold Parkland,NA, ,154622228.28194723,02_Protected_Other,0,0,0
ESSFxcp,ESSFxcp,ESSF,Engelmann Spruce -- Subalpine Fir,xcp,Very Dry Cold Parkland,NA, ,154622228.28194723,03_Exclude_1_2_Activities,13553028.6286096,8.765252434401772,1355.3028628609643
ESSFxcp,ESSFxcp,ESSF,Engelmann Spruce -- Subalpine Fir,xcp,Very Dry Cold Parkland,NA, ,154622228.28194723,04_Managed,13656099.860952,8.831912469952663,1365.609986095197
ESSFxcw,ESSFxcw,ESSF,Engelmann Spruce -- Subalpine Fir,xcw,Very Dry Cold Woodland,NA,NA,194796946.8951789,01_PPA,88340516.7673072,45.35005202871254,8834.051676730718
ESSFxcw,ESSFxcw,ESSF,Engelmann Spruce -- Subalpine Fir,xcw,Very Dry Cold Woodland,NA,NA,194796946.8951789,02_Protected_Other,0,0,0
ESSFxcw,ESSFxcw,ESSF,Engelmann Spruce -- Subalpine Fir,xcw,Very Dry Cold Woodland,NA,NA,194796946.8951789,03_Exclude_1_2_Activities,20751525.2575648,10.652900668269364,2075.1525257564836
ESSFxcw,ESSFxcw,ESSF,Engelmann Spruce -- Subalpine Fir,xcw,Very Dry Cold Woodland,NA,NA,194796946.8951789,04_Managed,24204460.642885,12.42548254922574,2420.4460642884987
ESSFxv 1,ESSFxv1,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,1,West Chilcotin,2928213286.3241854,01_PPA,1186325571.71636,40.513632570992456,118632.55717163638
ESSFxv 1,ESSFxv1,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,1,West Chilcotin,2928213286.3241854,02_Protected_Other,0,0,0
ESSFxv 1,ESSFxv1,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,1,West Chilcotin,2928213286.3241854,03_Exclude_1_2_Activities,156278614.83485,5.33699561998189,15627.861483484954
ESSFxv 1,ESSFxv1,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,1,West Chilcotin,2928213286.3241854,04_Managed,294061735.938165,10.042360551792425,29406.17359381646
ESSFxv 2,ESSFxv2,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,2,Big Creek,945210673.4211528,01_PPA,225397832.593386,23.846306324236416,22539.7832593386
ESSFxv 2,ESSFxv2,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,2,Big Creek,945210673.4211528,02_Protected_Other,0,0,0
ESSFxv 2,ESSFxv2,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,2,Big Creek,945210673.4211528,03_Exclude_1_2_Activities,108093795.163561,11.435947371639344,10809.379516356088
ESSFxv 2,ESSFxv2,ESSF,Engelmann Spruce -- Subalpine Fir,xv,Very Dry Very Cold,2,Big Creek,945210673.4211528,04_Managed,14721338.3253538,1.5574663658917969,1472.133832535381
ESSFxvp,ESSFxvp,ESSF,Engelmann Spruce -- Subalpine Fir,xvp,Very Dry Very Cold Parkland,NA, ,1801468025.5993094,01_PPA,544712257.436027,30.237131589100137,54471.22574360273
ESSFxvp,ESSFxvp,ESSF,Engelmann Spruce -- Subalpine Fir,xvp,Very Dry Very Cold Parkland,NA, ,1801468025.5993094,02_Protected_Other,0,0,0
ESSFxvp,ESSFxvp,ESSF,Engelmann Spruce -- Subalpine Fir,xvp,Very Dry Very Cold Parkland,NA, ,1801468025.5993094,03_Exclude_1_2_Activities,57782747.0964966,3.2075366465232436,5778.274709649658
ESSFxvp,ESSFxvp,ESSF,Engelmann Spruce -- Subalpine Fir,xvp,Very Dry Very Cold Parkland,NA, ,1801468025.5993094,04_Managed,155297056.857599,8.620583582433271,15529.705685759887
ESSFxvw,ESSFxvw,ESSF,Engelmann Spruce -- Subalpine Fir,xvw,Very Dry Very Cold Woodland,NA,NA,76112666.66957183,01_PPA,27693725.3671695,36.38517290084752,2769.3725367169454
ESSFxvw,ESSFxvw,ESSF,Engelmann Spruce -- Subalpine Fir,xvw,Very Dry Very Cold Woodland,NA,NA,76112666.66957183,02_Protected_Other,0,0,0
ESSFxvw,ESSFxvw,ESSF,Engelmann Spruce -- Subalpine Fir,xvw,Very Dry Very Cold Woodland,NA,NA,76112666.66957183,03_Exclude_1_2_Activities,0,0,0
ESSFxvw,ESSFxvw,ESSF,Engelmann Spruce -- Subalpine Fir,xvw,Very Dry Very Cold Woodland,NA,NA,76112666.66957183,04_Managed,5956363.11011198,7.825718596840603,595.6363110111982
ICH dk,ICHdk,ICH,Interior Cedar -- Hemlock,dk,Dry Cool,NA, ,350756176.2223774,01_PPA,6549305.73145645,1.867196125237786,654.9305731456451
ICH dk,ICHdk,ICH,Interior Cedar -- Hemlock,dk,Dry Cool,NA, ,350756176.2223774,02_Protected_Other,0,0,0
ICH dk,ICHdk,ICH,Interior Cedar -- Hemlock,dk,Dry Cool,NA, ,350756176.2223774,03_Exclude_1_2_Activities,66351132.4658573,18.916597044834653,6635.113246585728
ICH dk,ICHdk,ICH,Interior Cedar -- Hemlock,dk,Dry Cool,NA, ,350756176.2223774,04_Managed,25161098.2458887,7.173387085260252,2516.1098245888716
ICH dm,ICHdm,ICH,Interior Cedar -- Hemlock,dm,Dry Mild,NA, ,1838700341.0903053,01_PPA,50679540.5314052,2.7562697084916774,5067.954053140524
ICH dm,ICHdm,ICH,Interior Cedar -- Hemlock,dm,Dry Mild,NA, ,1838700341.0903053,02_Protected_Other,0,0,0
ICH dm,ICHdm,ICH,Interior Cedar -- Hemlock,dm,Dry Mild,NA, ,1838700341.0903053,03_Exclude_1_2_Activities,107681898.999263,5.856413717496276,10768.189899926345
ICH dm,ICHdm,ICH,Interior Cedar -- Hemlock,dm,Dry Mild,NA, ,1838700341.0903053,04_Managed,520326756.296856,28.298616401425935,52032.67562968558
ICH dw 1,ICHdw1,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,1,West Kootenay,3755015542.9195657,01_PPA,168304767.589595,4.482132381767358,16830.476758959525
ICH dw 1,ICHdw1,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,1,West Kootenay,3755015542.9195657,02_Protected_Other,89629140.3019835,2.386917957529835,8962.914030198353
ICH dw 1,ICHdw1,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,1,West Kootenay,3755015542.9195657,03_Exclude_1_2_Activities,92799169.8747647,2.4713391679495498,9279.916987476465
ICH dw 1,ICHdw1,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,1,West Kootenay,3755015542.9195657,04_Managed,1943568850.19372,51.75927577339865,194356.88501937207
ICH dw 3,ICHdw3,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,3,North Thompson,1388248391.059063,01_PPA,398578916.285545,28.710922256605574,39857.891628554535
ICH dw 3,ICHdw3,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,3,North Thompson,1388248391.059063,02_Protected_Other,398968.259599975,0.028738967908733648,39.896825959997535
ICH dw 3,ICHdw3,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,3,North Thompson,1388248391.059063,03_Exclude_1_2_Activities,160105914.91539,11.532944388521765,16010.591491538988
ICH dw 3,ICHdw3,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,3,North Thompson,1388248391.059063,04_Managed,456629441.688693,32.892488450164194,45662.94416886925
ICH dw 4,ICHdw4,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,4,Shuswap,1344364623.0182102,01_PPA,34638941.4355687,2.57660316572459,3463.8941435568654
ICH dw 4,ICHdw4,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,4,Shuswap,1344364623.0182102,02_Protected_Other,0,0,0
ICH dw 4,ICHdw4,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,4,Shuswap,1344364623.0182102,03_Exclude_1_2_Activities,33374653.2286423,2.4825596164315473,3337.4653228642296
ICH dw 4,ICHdw4,ICH,Interior Cedar -- Hemlock,dw,Dry Warm,4,Shuswap,1344364623.0182102,04_Managed,803750013.705877,59.786608479877415,80375.00137058772
ICH mc 1,ICHmc1,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,4795616795.590518,01_PPA,379754647.019663,7.918786325230161,37975.46470196628
ICH mc 1,ICHmc1,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,4795616795.590518,02_Protected_Other,0,0,0
